row_id	module	suite	class	method	mutator	status	label	line	member_status	declarations	bodies_shown	paragraph_chars	swapped_mutator	word_real	word_swapped	identifiers_missing
glam-sdk-java/services#services#SingleAssetFulfillmentServiceEntrypoint.main#VoidMethodCallMutator#NO_COVERAGE#40	glam-sdk-java/services	services	systems.glam.services.fulfillment.SingleAssetFulfillmentServiceEntrypoint	main	VoidMethodCallMutator	NO_COVERAGE	seamless bootstrap	40	RESOLVED	1	1	127	MathMutator	false	false	
glam-sdk-java/services#services#SingleAssetFulfillmentServiceEntrypoint.main#VoidMethodCallMutator#NO_COVERAGE#47	glam-sdk-java/services	services	systems.glam.services.fulfillment.SingleAssetFulfillmentServiceEntrypoint	main	VoidMethodCallMutator	NO_COVERAGE	seamless bootstrap	47	RESOLVED	1	1	127	MathMutator	false	false	
glam-sdk-java/services#services#SingleAssetFulfillmentServiceEntrypoint.main#VoidMethodCallMutator#NO_COVERAGE#52	glam-sdk-java/services	services	systems.glam.services.fulfillment.SingleAssetFulfillmentServiceEntrypoint	main	VoidMethodCallMutator	NO_COVERAGE	seamless bootstrap	52	RESOLVED	1	1	127	MathMutator	false	false	
http-servers/http-servers-core#logging#BaseJulLogger.formatPlaceholders#MathMutator#SURVIVED#61	http-servers/http-servers-core	logging	software.sava.http_servers.core.logging.BaseJulLogger	formatPlaceholders	MathMutator	SURVIVED	allocation-size only	61	RESOLVED	1	1	151	RemoveConditionalMutator_EQUAL_ELSE	true	false	
http-servers/http-servers-core#logging#BaseJulLogger.log#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#26	http-servers/http-servers-core	logging	software.sava.http_servers.core.logging.BaseJulLogger	log	RemoveConditionalMutator_EQUAL_ELSE	SURVIVED	identical-output	26	RESOLVED	1	1	142	NullReturnValsMutator	false	false	logFormat stringify
http-servers/http-servers-core#logging#BaseJulLogger.logFormat#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#38	http-servers/http-servers-core	logging	software.sava.http_servers.core.logging.BaseJulLogger	logFormat	RemoveConditionalMutator_EQUAL_ELSE	SURVIVED	identical-output	38	RESOLVED	1	1	142	NullReturnValsMutator	false	false	log stringify
http-servers/http-servers-core#logging#BaseJulLogger.resolveCaller#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#51	http-servers/http-servers-core	logging	software.sava.http_servers.core.logging.BaseJulLogger	resolveCaller	RemoveConditionalMutator_EQUAL_ELSE	SURVIVED	defensive fallback	51	RESOLVED	1	1	278	NullReturnValsMutator	false	true	EQUAL_ELSE
http-servers/http-servers-core#logging#BaseJulLogger.stringify#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#93	http-servers/http-servers-core	logging	software.sava.http_servers.core.logging.BaseJulLogger	stringify	RemoveConditionalMutator_EQUAL_ELSE	SURVIVED	identical-output	93	RESOLVED	1	1	142	NullReturnValsMutator	false	false	log logFormat
http-servers/http-servers-fusionauth#dispatch#FusionAuthController.handle#RemoveConditionalMutator_EQUAL_IF#SURVIVED#26	http-servers/http-servers-fusionauth	dispatch	software.sava.http_servers.fusionauth.FusionAuthController	handle	RemoveConditionalMutator_EQUAL_IF	SURVIVED	blank-ACRM funnel	26	RESOLVED	1	1	325	NullReturnValsMutator	false	true	EQUAL_IF blankRequestMethodHeaderIsNotAPreflight
http-servers/http-servers-fusionauth#dispatch#FusionAuthController.handle#RemoveConditionalMutator_EQUAL_IF#SURVIVED#61	http-servers/http-servers-fusionauth	dispatch	software.sava.http_servers.fusionauth.FusionAuthController	handle	RemoveConditionalMutator_EQUAL_IF	SURVIVED	null-origin no-op	61	RESOLVED	1	1	375	NullReturnValsMutator	false	true	SURVIVED
http-servers/http-servers-fusionauth#dispatch#FusionAuthRequest.body#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#37	http-servers/http-servers-fusionauth	dispatch	software.sava.http_servers.fusionauth.FusionAuthRequest	body	RemoveConditionalMutator_EQUAL_ELSE	SURVIVED	defensive fallback	37	RESOLVED	1	1	288	NullReturnValsMutator	true	true	EQUAL_ELSE bodyOnAGetRequestIsEmptyNotNull
http-servers/http-servers-jetty#dispatch#JettyCachedJsonResponseHandler.handle#BooleanFalseReturnValsMutator#SURVIVED#28	http-servers/http-servers-jetty	dispatch	software.sava.http_servers.jetty.JettyCachedJsonResponseHandler	handle	BooleanFalseReturnValsMutator	SURVIVED	handled-flag family	28	RESOLVED	1	1	465	VoidMethodCallMutator	true	true	
http-servers/http-servers-jetty#dispatch#JettyController.handle#BooleanFalseReturnValsMutator#SURVIVED#102	http-servers/http-servers-jetty	dispatch	software.sava.http_servers.jetty.JettyController	handle	BooleanFalseReturnValsMutator	SURVIVED	handled-flag family	102	RESOLVED	1	1	465	VoidMethodCallMutator	true	true	
http-servers/http-servers-jetty#dispatch#JettyController.handle#BooleanFalseReturnValsMutator#SURVIVED#81	http-servers/http-servers-jetty	dispatch	software.sava.http_servers.jetty.JettyController	handle	BooleanFalseReturnValsMutator	SURVIVED	handled-flag family	81	RESOLVED	1	1	465	VoidMethodCallMutator	true	true	
http-servers/http-servers-jetty#dispatch#JettyController.handle#BooleanFalseReturnValsMutator#SURVIVED#93	http-servers/http-servers-jetty	dispatch	software.sava.http_servers.jetty.JettyController	handle	BooleanFalseReturnValsMutator	SURVIVED	handled-flag family	93	RESOLVED	1	1	465	VoidMethodCallMutator	true	true	
http-servers/http-servers-jetty#dispatch#JettyController.handle#BooleanTrueReturnValsMutator#SURVIVED#96	http-servers/http-servers-jetty	dispatch	software.sava.http_servers.jetty.JettyController	handle	BooleanTrueReturnValsMutator	SURVIVED	handled-flag family	96	RESOLVED	1	1	465	VoidMethodCallMutator	true	true	
http-servers/http-servers-jetty#dispatch#JettyController.handle#NakedReceiverMutator#NO_COVERAGE#57	http-servers/http-servers-jetty	dispatch	software.sava.http_servers.jetty.JettyController	handle	NakedReceiverMutator	NO_COVERAGE	compliance backstop	57	RESOLVED	1	1	1363	MathMutator	true	false	PathCanonicalizer DEFAULT EQUAL_ELSE SURVIVED NO_COVERAGE HttpURI generateTestSupport ambiguousPathsAreRefused
http-servers/http-servers-jetty#dispatch#JettyController.handle#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#52	http-servers/http-servers-jetty	dispatch	software.sava.http_servers.jetty.JettyController	handle	RemoveConditionalMutator_EQUAL_ELSE	SURVIVED	compliance backstop	52	RESOLVED	1	1	1363	NullReturnValsMutator	true	true	PathCanonicalizer DEFAULT EQUAL_ELSE SURVIVED NO_COVERAGE HttpURI generateTestSupport ambiguousPathsAreRefused
http-servers/http-servers-jetty#dispatch#JettyController.handle#RemoveConditionalMutator_EQUAL_IF#SURVIVED#39	http-servers/http-servers-jetty	dispatch	software.sava.http_servers.jetty.JettyController	handle	RemoveConditionalMutator_EQUAL_IF	SURVIVED	blank-ACRM funnel	39	RESOLVED	1	1	320	NullReturnValsMutator	false	true	EQUAL_IF blankRequestMethodHeaderIsNotAPreflight
http-servers/http-servers-jetty#dispatch#JettyController.handle#RemoveConditionalMutator_EQUAL_IF#SURVIVED#84	http-servers/http-servers-jetty	dispatch	software.sava.http_servers.jetty.JettyController	handle	RemoveConditionalMutator_EQUAL_IF	SURVIVED	null-origin no-op	84	RESOLVED	1	1	301	NullReturnValsMutator	true	true	EQUAL_IF
http-servers/http-servers-jetty#dispatch#JettyController.handle#VoidMethodCallMutator#NO_COVERAGE#56	http-servers/http-servers-jetty	dispatch	software.sava.http_servers.jetty.JettyController	handle	VoidMethodCallMutator	NO_COVERAGE	compliance backstop	56	RESOLVED	1	1	1363	MathMutator	true	false	PathCanonicalizer DEFAULT EQUAL_ELSE SURVIVED NO_COVERAGE HttpURI generateTestSupport ambiguousPathsAreRefused
http-servers/http-servers-jetty#dispatch#JettyController.handle#VoidMethodCallMutator#NO_COVERAGE#58	http-servers/http-servers-jetty	dispatch	software.sava.http_servers.jetty.JettyController	handle	VoidMethodCallMutator	NO_COVERAGE	compliance backstop	58	RESOLVED	1	1	1363	MathMutator	true	false	PathCanonicalizer DEFAULT EQUAL_ELSE SURVIVED NO_COVERAGE HttpURI generateTestSupport ambiguousPathsAreRefused
http-servers/http-servers-jetty#dispatch#JettyController.handle#VoidMethodCallMutator#SURVIVED#100	http-servers/http-servers-jetty	dispatch	software.sava.http_servers.jetty.JettyController	handle	VoidMethodCallMutator	SURVIVED	error funnel	100	RESOLVED	1	1	151	MathMutator	true	false	
http-servers/http-servers-sava#handlers#HandlerUtil.parsePublicKeyParams#ConditionalsBoundaryMutator#SURVIVED#38	http-servers/http-servers-sava	handlers	software.sava.http_servers.sava.handlers.HandlerUtil	parsePublicKeyParams	ConditionalsBoundaryMutator	SURVIVED	scan-boundary unreachable	38	RESOLVED	1	1	1152	NullReturnValsMutator	true	true	ConditionalsBoundary EmptyObjectReturnVals parseKeyListIgnoresCommaInEarlierParam
http-servers/http-servers-sava#handlers#HandlerUtil.parsePublicKeyParams#ConditionalsBoundaryMutator#SURVIVED#42	http-servers/http-servers-sava	handlers	software.sava.http_servers.sava.handlers.HandlerUtil	parsePublicKeyParams	ConditionalsBoundaryMutator	SURVIVED	scan-boundary unreachable	42	RESOLVED	1	1	1152	NullReturnValsMutator	true	true	ConditionalsBoundary EmptyObjectReturnVals parseKeyListIgnoresCommaInEarlierParam
http-servers/http-servers-sava#handlers#HandlerUtil.parsePublicKeyParams#ConditionalsBoundaryMutator#SURVIVED#42	http-servers/http-servers-sava	handlers	software.sava.http_servers.sava.handlers.HandlerUtil	parsePublicKeyParams	ConditionalsBoundaryMutator	SURVIVED	scan-boundary unreachable	42	RESOLVED	1	1	1152	NullReturnValsMutator	true	true	ConditionalsBoundary EmptyObjectReturnVals parseKeyListIgnoresCommaInEarlierParam
http-servers/http-servers-sava#handlers#HandlerUtil.parsePublicKeyParams#EmptyObjectReturnValsMutator#SURVIVED#30	http-servers/http-servers-sava	handlers	software.sava.http_servers.sava.handlers.HandlerUtil	parsePublicKeyParams	EmptyObjectReturnValsMutator	SURVIVED	equal-not-identical	30	RESOLVED	1	1	198	VoidMethodCallMutator	true	false	EmptyObjectReturnVals
http-servers/http-servers-sava#handlers#HandlerUtil.parsePublicKeyParams#EmptyObjectReturnValsMutator#SURVIVED#34	http-servers/http-servers-sava	handlers	software.sava.http_servers.sava.handlers.HandlerUtil	parsePublicKeyParams	EmptyObjectReturnValsMutator	SURVIVED	equal-not-identical	34	RESOLVED	1	1	198	VoidMethodCallMutator	true	false	EmptyObjectReturnVals
http-servers/http-servers-sava#x402#SvmExactSettler.settle#RemoveConditionalMutator_EQUAL_IF#SURVIVED#95	http-servers/http-servers-sava	x402	software.sava.http_servers.sava.x402.SvmExactSettler	settle	RemoveConditionalMutator_EQUAL_IF	SURVIVED	unreachable sub-state	95	RESOLVED	1	1	561	NullReturnValsMutator	false	false	ORDER_IF
http-servers/http-servers-sava#x402#SvmExactVerifier.verify#ConditionalsBoundaryMutator#SURVIVED#94	http-servers/http-servers-sava	x402	software.sava.http_servers.sava.x402.SvmExactVerifier	verify	ConditionalsBoundaryMutator	SURVIVED	unreachable sub-state	94	RESOLVED	2	2	561	NullReturnValsMutator	false	false	ORDER_IF
http-servers/http-servers-sava#x402#SvmExactVerifier.verify#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#88	http-servers/http-servers-sava	x402	software.sava.http_servers.sava.x402.SvmExactVerifier	verify	RemoveConditionalMutator_EQUAL_ELSE	SURVIVED	unreachable sub-state	88	RESOLVED	2	2	561	NullReturnValsMutator	false	false	ORDER_IF
http-servers/http-servers-sava#x402#SvmExactVerifier.verify#RemoveConditionalMutator_ORDER_IF#SURVIVED#94	http-servers/http-servers-sava	x402	software.sava.http_servers.sava.x402.SvmExactVerifier	verify	RemoveConditionalMutator_ORDER_IF	SURVIVED	unreachable sub-state	94	RESOLVED	2	2	561	NullReturnValsMutator	false	false	ORDER_IF
http-servers/http-servers-sava#x402#SvmExactVerifier.verify#RemoveConditionalMutator_ORDER_IF#SURVIVED#94	http-servers/http-servers-sava	x402	software.sava.http_servers.sava.x402.SvmExactVerifier	verify	RemoveConditionalMutator_ORDER_IF	SURVIVED	unreachable sub-state	94	RESOLVED	2	2	561	NullReturnValsMutator	false	false	ORDER_IF
incident-client/incident-core#api#IncidentAlertRecord$IncidentAlertBuilder.<init>#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#39	incident-client/incident-core	api	software.sava.incident.core.api.IncidentAlertRecord$IncidentAlertBuilder	<init>	RemoveConditionalMutator_EQUAL_ELSE	SURVIVED	defensive-copy	39	RESOLVED	2	2	396	NullReturnValsMutator	true	true	RemoveConditionalMutator_EQUAL_ELSE
incident-client/incident-core#api#IncidentAlertRecord$IncidentAlertBuilder.create#ConditionalsBoundaryMutator#SURVIVED#56	incident-client/incident-core	api	software.sava.incident.core.api.IncidentAlertRecord$IncidentAlertBuilder	create	ConditionalsBoundaryMutator	SURVIVED	copy-on-write	56	RESOLVED	1	1	826	NullReturnValsMutator	true	false	customDetail RemoveConditionalMutator_EQUAL_IF
incident-client/incident-core#api#IncidentAlertRecord$IncidentAlertBuilder.create#RemoveConditionalMutator_ORDER_ELSE#SURVIVED#56	incident-client/incident-core	api	software.sava.incident.core.api.IncidentAlertRecord$IncidentAlertBuilder	create	RemoveConditionalMutator_ORDER_ELSE	SURVIVED	copy-on-write	56	RESOLVED	1	1	826	NullReturnValsMutator	true	false	customDetail RemoveConditionalMutator_EQUAL_IF
incident-client/incident-core#api#IncidentAlertRecord$IncidentAlertBuilder.create#RemoveConditionalMutator_ORDER_IF#SURVIVED#56	incident-client/incident-core	api	software.sava.incident.core.api.IncidentAlertRecord$IncidentAlertBuilder	create	RemoveConditionalMutator_ORDER_IF	SURVIVED	copy-on-write	56	RESOLVED	1	1	826	NullReturnValsMutator	true	false	customDetail RemoveConditionalMutator_EQUAL_IF
incident-client/incident-core#api#IncidentAlertRecord$IncidentAlertBuilder.customDetail#RemoveConditionalMutator_EQUAL_IF#SURVIVED#103	incident-client/incident-core	api	software.sava.incident.core.api.IncidentAlertRecord$IncidentAlertBuilder	customDetail	RemoveConditionalMutator_EQUAL_IF	SURVIVED	copy-on-write	103	RESOLVED	1	1	826	NullReturnValsMutator	true	false	create RemoveConditionalMutator_EQUAL_IF copyOf
incident-client/incident-core#api#IncidentClients.createClient#NullReturnValsMutator#NO_COVERAGE#33	incident-client/incident-core	api	software.sava.incident.core.api.IncidentClients	createClient	NullReturnValsMutator	NO_COVERAGE	service-loader-binding	33	RESOLVED	5	2	1643	VoidMethodCallMutator	true	false	loadFactory NO_COVERAGE missingProvider blankProvider prefixedProviderLookup jsonProviderMustPrecedeConfig jsonUnknownField unknownProvider IncidentClientsTests PagerDutyIncidentClientFactoryTests IncidentIoIncidentClientFactoryTests targetTests test
incident-client/incident-core#api#IncidentClients.createClient#NullReturnValsMutator#NO_COVERAGE#37	incident-client/incident-core	api	software.sava.incident.core.api.IncidentClients	createClient	NullReturnValsMutator	NO_COVERAGE	service-loader-binding	37	RESOLVED	5	2	1643	VoidMethodCallMutator	true	false	loadFactory NO_COVERAGE missingProvider blankProvider prefixedProviderLookup jsonProviderMustPrecedeConfig jsonUnknownField unknownProvider IncidentClientsTests PagerDutyIncidentClientFactoryTests IncidentIoIncidentClientFactoryTests targetTests test
incident-client/incident-core#api#IncidentClients.createClient#NullReturnValsMutator#NO_COVERAGE#41	incident-client/incident-core	api	software.sava.incident.core.api.IncidentClients	createClient	NullReturnValsMutator	NO_COVERAGE	service-loader-binding	41	RESOLVED	5	2	1643	VoidMethodCallMutator	true	false	loadFactory NO_COVERAGE missingProvider blankProvider prefixedProviderLookup jsonProviderMustPrecedeConfig jsonUnknownField unknownProvider IncidentClientsTests PagerDutyIncidentClientFactoryTests IncidentIoIncidentClientFactoryTests targetTests test
incident-client/incident-core#api#IncidentClients.loadFactory#NullReturnValsMutator#NO_COVERAGE#47	incident-client/incident-core	api	software.sava.incident.core.api.IncidentClients	loadFactory	NullReturnValsMutator	NO_COVERAGE	service-loader-binding	47	RESOLVED	2	2	1643	VoidMethodCallMutator	true	false	createClient NO_COVERAGE missingProvider blankProvider prefixedProviderLookup jsonProviderMustPrecedeConfig jsonUnknownField unknownProvider IncidentClientsTests PagerDutyIncidentClientFactoryTests IncidentIoIncidentClientFactoryTests targetTests test
incident-client/incident-core#api#IncidentServiceVal.retry#ConditionalsBoundaryMutator#SURVIVED#71	incident-client/incident-core	api	software.sava.incident.core.api.IncidentServiceVal	retry	ConditionalsBoundaryMutator	SURVIVED	async-routing	71	RESOLVED	1	1	581	NullReturnValsMutator	true	false	
incident-client/incident-core#api#IncidentServiceVal.retry#RemoveConditionalMutator_ORDER_ELSE#SURVIVED#71	incident-client/incident-core	api	software.sava.incident.core.api.IncidentServiceVal	retry	RemoveConditionalMutator_ORDER_ELSE	SURVIVED	async-routing	71	RESOLVED	1	1	581	NullReturnValsMutator	true	false	
incident-client/incident-core#api#IncidentServiceVal.retry#RemoveConditionalMutator_ORDER_IF#SURVIVED#71	incident-client/incident-core	api	software.sava.incident.core.api.IncidentServiceVal	retry	RemoveConditionalMutator_ORDER_IF	SURVIVED	async-routing	71	RESOLVED	1	1	581	NullReturnValsMutator	true	false	
incident-client/incident-io#adapter#IncidentIoClientImpl.lambda$static$0#RemoveConditionalMutator_ORDER_IF#SURVIVED#26	incident-client/incident-io	adapter	software.sava.incident.io.IncidentIoClientImpl	lambda$static$0	RemoveConditionalMutator_ORDER_IF	SURVIVED	unreachable-1xx	26	RESOLVED	1	1	707	NullReturnValsMutator	true	false	RemoveConditionalMutator_ORDER_IF HttpClient httpserver
incident-client/incident-io#adapter#IncidentIoRequestException$Parser.create#ConditionalsBoundaryMutator#SURVIVED#105	incident-client/incident-io	adapter	software.sava.incident.io.exceptions.IncidentIoRequestException$Parser	create	ConditionalsBoundaryMutator	SURVIVED	copy-on-write	105	RESOLVED	1	1	405	NullReturnValsMutator	true	true	
incident-client/incident-io#adapter#IncidentIoRequestException$Parser.create#RemoveConditionalMutator_ORDER_ELSE#SURVIVED#105	incident-client/incident-io	adapter	software.sava.incident.io.exceptions.IncidentIoRequestException$Parser	create	RemoveConditionalMutator_ORDER_ELSE	SURVIVED	copy-on-write	105	RESOLVED	1	1	405	NullReturnValsMutator	true	true	
incident-client/incident-io#config#IncidentIoConfig$Parser.test#BooleanTrueReturnValsMutator#SURVIVED#219	incident-client/incident-io	config	software.sava.incident.io.config.IncidentIoConfig$Parser	test	BooleanTrueReturnValsMutator	SURVIVED	always-true-delegate	219	RESOLVED	1	1	392	VoidMethodCallMutator	true	true	
incident-client/incident-io#request#CreateIncidentRequestRecord.appendArray#ConditionalsBoundaryMutator#SURVIVED#175	incident-client/incident-io	request	software.sava.incident.io.CreateIncidentRequestRecord	appendArray	ConditionalsBoundaryMutator	SURVIVED	leading-comma-guard	175	RESOLVED	1	1	866	NullReturnValsMutator	true	false	body idempotency_key appendField
incident-client/incident-io#request#CreateIncidentRequestRecord.body#ConditionalsBoundaryMutator#SURVIVED#157	incident-client/incident-io	request	software.sava.incident.io.CreateIncidentRequestRecord	body	ConditionalsBoundaryMutator	SURVIVED	leading-comma-guard	157	RESOLVED	1	1	866	NullReturnValsMutator	true	false	
incident-client/incident-pagerduty#adapter#PagerDutyEventClientImpl.lambda$static$1#RemoveConditionalMutator_ORDER_IF#SURVIVED#80	incident-client/incident-pagerduty	adapter	software.sava.incident.pagerduty.event.client.PagerDutyEventClientImpl	lambda$static$1	RemoveConditionalMutator_ORDER_IF	SURVIVED	status-boundary	80	RESOLVED	3	2	579	NullReturnValsMutator	true	false	HttpClient httpserver LoopbackHttpServer
incident-client/incident-pagerduty#adapter#PagerDutyRequestException$PagerDutyRequestExceptionBuilder.create#ConditionalsBoundaryMutator#SURVIVED#81	incident-client/incident-pagerduty	adapter	software.sava.incident.pagerduty.exceptions.PagerDutyRequestException$PagerDutyRequestExceptionBuilder	create	ConditionalsBoundaryMutator	SURVIVED	copy-on-write	81	RESOLVED	1	1	652	NullReturnValsMutator	true	false	customDetails links images customDetailsObject link image copyOf ORDER_ELSE
